"","geneID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"155","NPM1",0.000412983931738435,0.393076564822422,0.783,0.659,1
"156","TRIM22",0.000413311832591132,0.863540058948519,0.286,0.163,1
"157","SEPHS2",0.000415321283080701,1.24015993958121,0.177,0.08,1
"158","CEBPB",0.000415479685223188,1.03848462106185,0.24,0.117,1
"159","MLX",0.000419386390171896,1.43049115168536,0.131,0.05,1
"160","RNF166",0.000434667944205327,1.5194961577441,0.137,0.051,1
"161","MRPS10",0.000439723163978239,1.00991546886508,0.211,0.106,1
"162","NTMT1",0.000444326734185002,1.44643269555438,0.143,0.055,1
"163","ARFGAP2",0.000447871211465137,1.43493705671655,0.131,0.051,1
"164","CD37",0.00046653374455862,0.365396123463472,0.446,0.317,1
"165","RPL38",0.000470489227853758,0.267467611282873,0.851,0.723,1
"166","ZFYVE16",0.000473671543754296,1.69280975743456,0.126,0.049,1
"167","TOMM5",0.000477836751275232,0.836310120934822,0.251,0.134,1
"168","ZPR1",0.000490533282045461,1.61996895054907,0.109,0.036,1
"169","CCDC18-AS1",0.000493441591460073,0.206118366220668,0.063,0.074,1
"170","SERINC5",0.000507099921338591,0.501574249746839,0.029,0.031,1
"171","DDX5",0.000510505584940718,-0.545346797640653,0.48,0.628,1
"172","SLC25A36",0.000516302742558791,1.39396527566024,0.137,0.056,1
"173","EMC7",0.000532940969882408,1.24218762092819,0.166,0.069,1
"174","RAB2B",0.000544985624467887,1.72654061474711,0.091,0.027,1
"175","UBA5",0.000547702212948383,1.80900277493909,0.097,0.028,1
"176","AHR",0.000556466329213827,1.22404027421793,0.177,0.077,1
"177","CLTC",0.0005569758515308,1.34433450793564,0.143,0.063,1
"178","MPP1",0.000560097504743701,0.961005868384136,0.017,0.017,1
"179","SYF2",0.000567154329329081,0.602895437190128,0.394,0.254,1
"180","SELL",0.00058052472572008,-1.82907106224163,0.034,0.125,1
"181","VEZF1",0.000585360564605789,1.01545365240651,0.149,0.068,1
"182","EIF2A",0.000587877771076987,1.17673455943957,0.166,0.084,1
"183","TPP2",0.000597712022595534,1.05564274252221,0.097,0.057,1
"184","B3GNT2",0.000604803496432225,2.26586044991256,0.074,0.015,1
"185","ATG3",0.000618662101863015,1.19233141449059,0.143,0.059,1
"186","TM9SF1",0.000638976542775065,2.18339828972058,0.074,0.017,1
"187","GRAP2",0.000644314399332207,1.41472383582704,0.103,0.044,1
"188","LAPTM4A",0.000678242072805241,1.44867116775038,0.183,0.081,1
"189","TOX2",0.000706456837363474,2.86789646399265,0.051,0.007,1
"190","QKI",0.000731951608713461,1.14603776221666,0.183,0.085,1
"191","ANKRD49",0.000751420856951623,1.22404027421793,0.154,0.066,1
"192","MGP",0.000755762335103463,-0.761248942406629,0.263,0.391,1
"193","NACA",0.000771520462305902,0.282040376967992,0.943,0.903,1
"194","ISG15",0.000795086283913408,0.916611749025683,0.166,0.077,1
"195","ATP5F1E",0.000798209592187288,0.300116974944856,0.657,0.519,1
"196","RPL13A",0.000800201796410219,0.1610756203984,0.977,0.988,1
"197","EZR",0.000811628128210158,-0.751297671547801,0.291,0.373,1
"198","AREG",0.000824075061242628,-2.02171614018403,0.034,0.12,1
"199","DUSP1",0.000844174863183664,1.82160281171872,0.103,0.035,1
"200","MOB1A",0.000851680282930447,0.745499832632929,0.309,0.179,1
"201","CFAP20",0.000852411954069721,1.9984805738028,0.069,0.017,1
"202","MARCH7",0.000852542359811883,0.784755228692409,0.269,0.175,1
"203","ELOVL1",0.000863779084853981,-0.341556901636295,0.017,0.035,1
"204","ARMCX3",0.000895864704093141,1.31714967860941,0.149,0.069,1
"205","HNRNPA1",0.000900832939781265,-0.657754840787085,0.354,0.452,1
"206","RBM8A",0.000914058373410131,0.486096913127894,0.309,0.197,1
"207","VDAC2",0.000946928504580849,0.895910840162252,0.269,0.168,1
"208","RAB39B",0.000950120638779969,1.72654061474711,0.091,0.028,1
"209","HNRNPM",0.000961421729018636,-0.923917607169171,0.114,0.224,1
"210","PFKL",0.000971691925858996,0.545968369105292,0.023,0.026,1
"211","DYNLRB1",0.000986352644667315,0.843648917745978,0.28,0.16,1
"212","SERP1",0.000991379810386116,0.534191201328939,0.503,0.367,1
"213","ATL3",0.00099520850203871,1.46796585710402,0.097,0.033,1
"214","UBQLN1",0.00100232533495077,1.20493145127023,0.149,0.066,1
"215","ZNF200",0.00102580351189424,-0.341556901636295,0.017,0.035,1
"216","ALOX12-AS1",0.00104077454489981,1.37604336766298,0.097,0.043,1
"217","TMED7",0.00107172592878513,1.46796585710402,0.126,0.05,1
"218","MED10",0.00108142501002421,1.10186840422399,0.217,0.104,1
"219","RASAL3",0.00108457503807701,0.945064324515115,0.143,0.086,1
"220","ATP6V0C",0.00111332590919424,0.929297008656798,0.326,0.197,1
"221","PTPMT1",0.00112201646797012,1.79108086694182,0.074,0.025,1
"222","RPL35A",0.00112569765974531,0.23582100385687,0.954,0.932,1
"223","HSP90AA1",0.00113651170389218,-0.346543087130055,0.731,0.751,1
"224","PRKDC",0.00113849028004557,0.738613447047688,0.263,0.151,1
"225","MAPK6",0.00117164841651769,1.96100586838414,0.074,0.02,1
"226","PER3",0.00119498364664092,2.54596836910529,0.051,0.009,1
"227","COA8",0.00120501463080207,1.4755790412139,0.103,0.04,1
"228","SAP18",0.00122576190587788,0.767714566448455,0.389,0.256,1
"229","TOR1B",0.00122807231328791,2.42043748702143,0.057,0.011,1
"230","IARS",0.00123717872669882,1.3049602696015,0.12,0.046,1
"231","CWC15",0.00126700909391784,0.349571156301789,0.189,0.189,1
"232","ATP6V0B",0.00126995624960719,1.05215375644233,0.246,0.126,1
"233","RPS6",0.00127732849377603,0.192745164639587,0.989,0.985,1
"234","ARNT",0.00130146100454433,-2.40822794128158,0,0.029,1
"235","POLR1D",0.00131947370478602,0.88662367206156,0.286,0.17,1
"236","CDC5L",0.00132590530469318,0.815155001920682,0.217,0.141,1
"237","KRT10",0.00136712820982584,0.554685586206402,0.394,0.263,1
"238","CD82",0.00139558535782003,0.170928937758368,0.074,0.08,1
"239","SLF2",0.00140270257847846,1.20357617165821,0.149,0.067,1
"240","CS",0.00146185377506693,1.8938916725256,0.074,0.02,1
"241","COMMD1",0.00146975756091654,-2.54149447214505,0,0.032,1
"242","MRPS26",0.00147870806036985,0.880835519700153,0.189,0.1,1
"243","SSB",0.00149428565756999,0.176734559439574,0.451,0.353,1
"244","MIB1",0.00151145858093211,1.67149925118915,0.091,0.03,1
"245","RIPOR2",0.00152621794867193,-1.14294509565477,0.137,0.254,1
"246","RAB21",0.00152776384556538,1.0139547483331,0.2,0.097,1
"247","RPS28",0.00152849762472061,0.292240050860567,0.983,0.971,1
"248","DENR",0.00154100364027232,0.949601105111887,0.211,0.11,1
"249","XBP1",0.00157223281162423,0.857912375420033,0.274,0.159,1
"250","IGFLR1",0.00157841460922588,0.498662654326936,0.063,0.06,1
"251","HPCAL1",0.00160754330637538,1.54596836910529,0.097,0.036,1
"252","CFP",0.0016474409675396,1.13093086982645,0.011,0.006,1
"253","SMU1",0.00165738605224212,1.11300896182919,0.189,0.098,1
"254","DNAJC19",0.00167001684168363,0.577219303089732,0.194,0.117,1
"255","THAP9-AS1",0.00173201668032399,1.72654061474711,0.086,0.027,1
"256","PRDX5",0.00173789066436754,0.631698243131177,0.274,0.162,1
"257","FUT8",0.00175837884422506,0.683471892855227,0.046,0.038,1
"258","PFDN2",0.00179053455357896,0.801807273534882,0.286,0.172,1
"259","MTIF3",0.00179985261122677,0.682704705897032,0.24,0.14,1
"260","PTMA",0.00182769183270864,-0.251305212544008,0.954,0.98,1
"261","DYNC1LI2",0.00184782984343792,1.02890993288594,0.154,0.073,1
"262","RAP1A",0.00187749146264046,0.520877388142462,0.297,0.19,1
"263","RAB5IF",0.00192382217980748,0.990753211778189,0.234,0.121,1
"264","TUBA4A",0.00195545503682189,0.539179203442653,0.274,0.177,1
"265","RDH11",0.0019642577847831,1.29804085566171,0.131,0.051,1
"266","CDV3",0.00196610793183177,0.580733787265969,0.394,0.266,1
"267","COX7B",0.00198039324597555,0.937159126429769,0.28,0.159,1
"268","CBX4",0.00200701694335704,1.40157845977012,0.103,0.038,1
"269","SLC7A5",0.00200901515055168,2.40846484535536,0.051,0.01,1
"270","RPL36A",0.0020262722403714,0.251744899997591,0.857,0.744,1
"271","FBXL15",0.00202701743352583,1.2125446353801,0.131,0.057,1
"272","KLHL24",0.00209014701380021,1.12373536842224,0.137,0.062,1
"273","CCL4",0.00209542633268488,1.84195319674037,0.137,0.061,1
"274","GOSR1",0.00209633804217673,0.757472474299004,0.177,0.098,1
"275","LPIN1",0.00212043219868667,0.774592744153255,0.16,0.086,1
"276","POLR3K",0.00213890229049707,0.977684609530767,0.16,0.078,1
"277","PPP2R2A",0.00215387258646944,1.06597542798568,0.171,0.09,1
"278","DUSP11",0.00216031161009763,1.12275693838075,0.109,0.057,1
"279","PNN",0.00224592521821465,0.586045808480628,0.349,0.226,1
"280","BCAP29",0.00224781272993357,0.826076288298028,0.069,0.052,1
"281","YARS",0.00226736742504844,1.23930703087124,0.091,0.045,1
"282","SERTAD1",0.00230287675513497,1.63343121035563,0.063,0.03,1
"283","SLC38A2",0.00230427994922182,1.09225040166239,0.206,0.109,1
"284","PSIP1",0.00235016029881199,0.511579643560372,0.469,0.343,1
"285","ZSCAN32",0.00235466478665936,-2.62395663233702,0,0.032,1
"286","EIF3H",0.00237503190154985,0.626021620671328,0.383,0.268,1
"287","LARP1",0.00237545219465091,1.36909060702121,0.126,0.048,1
"288","ARPC5L",0.0023768665008982,0.521022011975062,0.229,0.146,1
"289","RNF114",0.00241623733731312,1.24479883438473,0.143,0.063,1
"290","PCNP",0.00243080964149763,0.663325319743451,0.309,0.196,1
"291","EDEM2",0.00243545254224675,1.92447999235902,0.069,0.019,1
"292","FAM241A",0.00246048683103528,1.70946710138817,0.074,0.023,1
"293","STK10",0.0024937820106418,0.974426384146458,0.189,0.097,1
"294","OIP5-AS1",0.00250766963298455,0.619968950549069,0.246,0.15,1
"295","GOLT1B",0.00251446943625448,1.33297464577109,0.12,0.046,1
"296","TRPC4AP",0.00255874399252219,1.35834136592952,0.097,0.037,1
"297","UBE2S",0.00256053709109916,1.19804506568499,0.166,0.076,1
"298","IDH1",0.0025711842200416,1.7158933705476,0.08,0.029,1
"299","CLPB",0.00258291665680368,2.54596836910529,0.046,0.008,1
"300","RPL18",0.00258534361183955,0.169326015307303,0.977,0.97,1
"301","PCBP2",0.00265545588529086,0.579756682561576,0.28,0.175,1
"302","SSRP1",0.00269175857682324,1.09225040166239,0.126,0.057,1
"303","MBD5",0.00271237655389829,-0.860023990570544,0.017,0.05,1
"304","UPF3A",0.00273988946336093,1.09279574093968,0.16,0.093,1
"305","LASP1",0.00274480019779074,1.37604336766298,0.103,0.043,1
"306","IGHM",0.00277605543905762,-5.31201262602228,0,0.031,1
"307","GIMAP5",0.00278688077578052,-0.795325050649001,0.194,0.27,1
"308","SARS",0.00281356028711339,0.999480016198772,0.177,0.1,1
"309","TMEM263",0.00282161641041321,1.33297464577109,0.114,0.048,1
"310","ATP1B1",0.00282176015138639,1.54596836910529,0.091,0.036,1
"311","ITGAE",0.00286102950037537,0.944517745595567,0.154,0.075,1
"312","RASGRP1",0.00286647173975743,0.922531720569501,0.189,0.097,1
"313","POLR2A",0.00287610508889234,0.93299149221454,0.177,0.092,1
"314","CHMP5",0.00296545324439385,1.22404027421793,0.154,0.068,1
"315","SOCS4",0.00297694386873275,1.39710498319081,0.109,0.045,1
"316","METTL9",0.00297705638747975,0.948405831604503,0.194,0.103,1
"317","KAT6A",0.00299593958343847,0.860841706458704,0.234,0.14,1
"318","FNBP4",0.00302012724325426,0.540967688046926,0.337,0.225,1
"319","BRD7",0.0030699106188288,0.44550818732608,0.269,0.176,1
"320","NKIRAS2",0.00309015157631996,1.96100586838414,0.063,0.016,1
"321","TUBE1",0.00311283551225388,1.82976133510588,0.074,0.022,1
"322","TTC3",0.00312952931677048,0.60969396671568,0.354,0.234,1
"323","MRPS36",0.00320131057049234,1.02513620580385,0.114,0.064,1
"324","MGST3",0.00325042392618305,0.872567903716553,0.286,0.159,1
"325","KIAA1143",0.00326379793733515,1.00344113470453,0.126,0.06,1
"326","GPS1",0.00327338079965976,-2.45403163089471,0,0.03,1
"327","LY86",0.00327338079965976,-2.54149447214505,0,0.03,1
"328","RPSA",0.00330484882251118,0.243946369168367,0.931,0.906,1
"329","TMEM219",0.0033102248302369,0.636733833028475,0.223,0.132,1
"330","VAMP4",0.00333799668250715,1.41472383582704,0.109,0.043,1
"331","MTHFD2",0.00340684321900809,1.38842709211881,0.126,0.052,1
"332","RPL10A",0.00341207549554246,0.202139359660718,0.937,0.904,1
"333","SUSD6",0.00341681206332937,1.54596836910529,0.08,0.026,1
"334","NCL",0.00348102513550307,-0.390740514552742,0.589,0.634,1
"335","DNAJC8",0.00350014637858196,0.55817742680051,0.394,0.266,1
"336","CRTAP",0.00350535488821966,1.42397784472668,0.091,0.033,1
"337","CACYBP",0.00352557246623947,0.780433622742315,0.28,0.165,1
"338","NUTM2A-AS1",0.00360342484945811,1.24828782046461,0.131,0.056,1
"339","GALM",0.00362818551577198,1.36154379796787,0.109,0.045,1
"340","TRAM1",0.00364788921306658,0.684488233186721,0.309,0.21,1
"341","COX7C",0.00365374060597417,0.321181432628462,0.651,0.516,1
"342","COPS6",0.0036834373813719,0.784128106300057,0.246,0.14,1
"343","NDUFA12",0.00370970624994333,0.877950128656578,0.234,0.127,1
"344","TMEM106B",0.00373537392441946,0.927058536460799,0.149,0.075,1
"345","JAML",0.00374608056148007,1.18031889678861,0.131,0.063,1
"346","TXNDC12",0.0037933510930032,1.13093086982645,0.16,0.072,1
"347","CCDC85B",0.00379980035281043,0.724938510150612,0.291,0.182,1
"348","BRI3",0.00382429489767762,1.14386992553395,0.223,0.131,1
"349","UNC50",0.00383549724332379,1.67149925118915,0.086,0.03,1
"350","LACTB",0.00384030148159037,1.33446426391158,0.103,0.039,1
"351","TTC28-AS1",0.00386503360911272,1.32357594776884,0.091,0.046,1
"352","MDC1",0.00386884705507583,1.75241924657272,0.074,0.023,1
"353","PTEN",0.0038877794576636,1.13093086982645,0.154,0.079,1
"354","RGS10",0.00388885342736008,0.590822604889553,0.263,0.165,1
"355","LSM8",0.00388960227280578,0.738613447047689,0.24,0.14,1
"356","ZNF43",0.00389096436111426,0.203576171658215,0.057,0.067,1
"357","SURF6",0.00399945505477826,1.45285896471381,0.08,0.028,1
"358","TBC1D31",0.00400694515487072,2.19804506568499,0.057,0.013,1
"359","GSKIP",0.00411066000512077,1.85409066446762,0.063,0.02,1
"360","SCO2",0.00414247944769642,0.119703614403194,0.034,0.041,1
"361","TRPS1",0.00414886639964421,0.591772058718417,0.069,0.059,1
"362","POLE3",0.00424796460717497,0.961005868384136,0.137,0.067,1
"363","PABPC4",0.00424984981183739,1.2954249074547,0.126,0.063,1
"364","ZFAND5",0.00425057867375641,0.919185692689509,0.177,0.091,1
