"","geneID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"1580","MCUB",5.65159358804744e-16,-0.544351976039608,0.138,0.18,1.37107660446031e-11
"1581","SLC16A3",5.88508310822586e-16,-0.455118687567667,0.097,0.125,1.42772116205559e-11
"1582","MAGOHB",5.93436083572832e-16,-0.26366721015436,0.262,0.291,1.43967593874769e-11
"1583","SNRPD3",6.05128247565109e-16,-0.209929658182833,0.491,0.531,1.46804112859296e-11
"1584","CKMT1A",6.22787752284526e-16,-0.546374661175994,0.075,0.106,1.51088308704226e-11
"1585","HRAS",6.7634380544008e-16,-0.194280155818351,0.467,0.508,1.64081007199764e-11
"1586","CDKN3",6.92760666139154e-16,-0.414268854532098,0.175,0.205,1.68063737605359e-11
"1587","TGFBI",7.18936087751414e-16,-0.789832040241571,0.057,0.093,1.74413894888493e-11
"1588","GM2A",7.34247883397195e-16,-0.143144693294397,0.309,0.29,1.7812853651216e-11
"1589","SHISA4",7.70428997504151e-16,-0.213746058654191,0.219,0.227,1.86906074794507e-11
"1590","OFD1",7.80511724000835e-16,-0.287239004383264,0.359,0.406,1.89352144242603e-11
"1591","RITA1",7.82590687473297e-16,-0.168619978887842,0.218,0.219,1.89856500781022e-11
"1592","SCNN1B",8.26136636832801e-16,-0.81052825084393,0.034,0.056,2.00420748095638e-11
"1593","SNX3",8.29105823952723e-16,-0.112586244108154,0.773,0.798,2.01141072890931e-11
