"","geneID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"4849","KIF20A",2.06155468210087e-05,-0.546596904976608,0.035,0.053,0.490052163482197
"4850","LMLN",2.07063338298354e-05,-0.289490658183438,0.113,0.133,0.492210261469016
"4851","FAM118A",2.07408072500982e-05,-0.235518507604972,0.248,0.27,0.493029729142083
"4852","GATB",2.07506840340903e-05,-0.306898370272441,0.091,0.114,0.493264510174361
"4853","LRRC40",2.09345515455753e-05,-0.242904580076426,0.141,0.159,0.49763522478987
"4854","DNAJC16",2.10528352729236e-05,-0.184511997967365,0.216,0.236,0.500446947272668
"4855","RFLNA",2.10620220646145e-05,-0.864358608284334,0.021,0.035,0.500665326497951
"4856","CCN6",2.11223647916945e-05,-0.617040752575248,0.05,0.067,0.502099733463371
"4857","C12orf4",2.13294463979092e-05,-0.263812212344723,0.126,0.148,0.507022270324698
"4858","LRATD2",2.13449581501094e-05,0.158453265743206,0.354,0.317,0.50739100018625
"4859","DDX6",2.1356918848417e-05,-0.142292248552177,0.573,0.6,0.50767531794572
"4860","AARD",2.14102168316254e-05,-0.13695969619538,0.476,0.526,0.508942264304567
"4861","SGK1",2.14433056852529e-05,-0.245816671762752,0.278,0.304,0.509728819444146
"4862","CHST2",2.15902791479772e-05,-0.465182363404979,0.087,0.11,0.513222525626566
"4863","SART3",2.16579804129807e-05,-0.155926179715937,0.264,0.281,0.514831852396963
"4864","MMS22L",2.16625666916292e-05,-0.29974475295498,0.129,0.149,0.514940872826718
"4865","NTMT1",2.16746596170713e-05,-0.182680805728331,0.362,0.396,0.515228333757402
"4866","NOP16",2.17267404637397e-05,-0.219238963360046,0.211,0.24,0.516466347563556
"4867","PSAT1",2.17805418114022e-05,0.287978887443233,0.104,0.091,0.517745259398842
"4868","SLC25A26",2.18048126569774e-05,-0.219676156262921,0.177,0.204,0.518322201669011
"4869","PCBD2",2.1935058112744e-05,-0.151660360062064,0.154,0.166,0.521418266398038
"4870","BOC",2.20119590429025e-05,0.216576082161045,0.201,0.186,0.523246278408835
"4871","PCED1B-AS1",2.20636400470643e-05,-1.07735233161853,0.006,0.013,0.524474787558766
"4872","BBS7",2.21438245890736e-05,-0.236273904291211,0.192,0.221,0.52638085430687
