"","geneID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"6016","ZNF317",2.1075612160467e-14,0.51219467408932,0.095,0.063,5.1129435101293e-10
"6017","SPNS1",2.1656304655026e-14,0.411895932853557,0.171,0.12,5.2538195093093e-10
"6018","DDX27",2.17199043752588e-14,0.268759360125416,0.381,0.313,5.26924880143779e-10
"6019","SETDB2",2.19043776846674e-14,0.48003273826595,0.125,0.086,5.3140020263003e-10
"6020","TOMM22",2.19317403000828e-14,0.277136776818077,0.389,0.324,5.3206401968001e-10
"6021","METTL17",2.20111844893928e-14,0.464816040365938,0.147,0.105,5.3399133571267e-10
"6022","SLC4A1AP",2.2142033318982e-14,0.32839326019625,0.285,0.225,5.37165728318503e-10
"6023","MOGS",2.21522264581616e-14,0.431690614093153,0.167,0.119,5.37413013875001e-10
"6024","ARHGAP44",2.21667463775005e-14,0.73123695195209,0.054,0.032,5.37765267118162e-10
"6025","RAD51-AS1",2.22214734934254e-14,0.318385685916117,0.132,0.099,5.39092946950499e-10
"6026","DOLPP1",2.22479950288358e-14,0.762133009214079,0.066,0.039,5.39736359399557e-10
"6027","PDE7A",2.2291881883782e-14,0.298016961898198,0.159,0.122,5.4080105450055e-10
"6028","KIF21A",2.23645443403082e-14,0.136110658282525,0.288,0.232,5.42563845695877e-10
"6029","NCOA2",2.27988311042573e-14,0.396931207373459,0.221,0.166,5.53099642589283e-10
"6030","BX890604.2",2.28689919167851e-14,0.518541316050494,0.153,0.102,5.54801743901206e-10
"6031","ABHD3",2.28747863618729e-14,0.536130710155625,0.156,0.1,5.54942317139036e-10
"6032","MIR4435-2HG",2.29292071022593e-14,0.39209345920787,0.209,0.158,5.5626256430081e-10
"6033","WDR37",2.29613421128928e-14,0.622637935274641,0.12,0.076,5.57042159658778e-10
"6034","RANGAP1",2.30210241069163e-14,0.388093362645886,0.245,0.193,5.58490044833789e-10
"6035","PACS2",2.31529157583816e-14,0.429346559488748,0.19,0.133,5.61689736298337e-10
"6036","ZBTB24",2.34812318528033e-14,0.237036802298324,0.2,0.155,5.69654684749007e-10
"6037","SLC25A30",2.34865865484735e-14,0.722018421922712,0.069,0.04,5.69784589665967e-10
"6038","HMGA2",2.35663403636498e-14,0.805842686109704,0.052,0.031,5.71719417222144e-10
"6039","RUNDC1",2.35688405470876e-14,0.415495234493704,0.231,0.167,5.71780071672346e-10
"6040","PPP2R3B",2.37854440014392e-14,0.602615501288976,0.089,0.058,5.77034871474915e-10
"6041","ZNF700",2.38358808553044e-14,0.585929817841036,0.084,0.054,5.78258469549684e-10
"6042","SEPTIN10",2.40200617764904e-14,0.277648010001393,0.44,0.367,5.82726698697658e-10
"6043","THOC5",2.42247360090158e-14,0.43994397314842,0.108,0.077,5.87692095578723e-10
"6044","GCHFR",2.42549914836477e-14,0.463620426209637,0.31,0.26,5.88426093393293e-10
"6045","CUTC",2.42981312560313e-14,0.359953709051934,0.186,0.135,5.89472664271319e-10
"6046","CAT",2.44605851462785e-14,0.279410351853234,0.362,0.285,5.93413795648716e-10
"6047","F2RL1",2.46618152059337e-14,0.642196419662459,0.085,0.055,5.98295636895952e-10
