"","geneID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"91","HNRNPM",5.07405154129219e-12,-0.536087732152724,0.495,0.573,9.27841064840689e-08
"92","H2AFJ",5.54025712597864e-12,-0.59341434295807,0.494,0.636,1.01309141805645e-07
"93","RPL7A",6.54060174389278e-12,0.162639557772281,1,1,1.19601443488823e-07
"94","SH3BP5",7.06537287488101e-12,0.932210850028999,0.357,0.213,1.29197408390074e-07
"95","NCKAP1",7.24430896296788e-12,0.411673373426842,0.504,0.349,1.32469433696831e-07
"96","CTSL",7.65417269181724e-12,0.480735691351226,0.794,0.79,1.3996420184257e-07
"97","SRSF5",8.6461739976226e-12,-0.486330088682422,0.686,0.783,1.58103937720527e-07
"98","CTSB",1.00589201775003e-11,0.529140640124613,0.714,0.551,1.83937414365771e-07
"99","CCDC107",1.14102032562715e-11,0.492155296624279,0.422,0.275,2.08646976744182e-07
"100","ABCC9",1.21614238413277e-11,-1.52126140907696,0.095,0.215,2.22383796362518e-07
"101","TFPI",1.23464844601476e-11,-0.651819652780288,0.563,0.713,2.25767814838258e-07
"102","TCIM",1.2412309368969e-11,-0.861252920535362,0.343,0.502,2.26971489120967e-07
"103","RRAGD",1.36999932945047e-11,1.33837019796139,0.159,0.062,2.50518077383312e-07
"104","MAP4K4",1.64823051910967e-11,0.533103998776099,0.785,0.72,3.01395432724395e-07
"105","RPL26",2.10179345520161e-11,0.18099191156441,1,1,3.84333951218166e-07
"106","RAD23A",2.47693483400015e-11,0.312816518136066,0.533,0.385,4.52932303745267e-07
"107","GOLGA4",3.17994320572048e-11,0.43116023254346,0.775,0.654,5.81484414598047e-07
"108","SFRP2",3.32697902493464e-11,0.816077178468014,0.459,0.391,6.08371384499548e-07
"109","COL1A1",3.4736952137833e-11,0.356806659216565,0.514,0.586,6.35199906792414e-07
"110","VAT1",3.85137872560558e-11,0.820521893098771,0.41,0.258,7.04263113764237e-07
"111","COL6A3",4.12889589006025e-11,0.316230734641578,0.725,0.791,7.55009902456417e-07
"112","MSANTD3",4.94332656882969e-11,0.540615816328697,0.433,0.282,9.03936696376197e-07
"113","RPS10",5.10814495001077e-11,0.274711560739072,0.928,0.872,9.34075385558969e-07
"114","NMB",5.85866434712177e-11,2.0558943094735,0.247,0.145,1.07131536251469e-06
"115","MCRIP2",6.65339876963166e-11,0.933535225469359,0.242,0.125,1.21664049901485e-06
"116","TOMM20",7.25514600273154e-11,0.336262534999399,0.884,0.821,1.32667599805949e-06
"117","HSPA9",7.25536707640312e-11,0.575104727121625,0.609,0.469,1.32671642359107e-06
"118","C11orf96",7.54630995408877e-11,-0.488094060454048,0.73,0.866,1.37991823820467e-06
"119","FN1",9.45397297556737e-11,0.17514062137184,0.7,0.798,1.72875349831225e-06
"120","CAST",9.52995323499717e-11,-0.37265556428835,0.775,0.854,1.74264724855158e-06
