"","geneID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"759","POSTN",0.0045164874363969,0.748171048874087,0.327,0.269,1
"760","PIP4K2C",0.0045353971823358,0.813059732369188,0.11,0.064,1
"761","HMMR",0.0045396243794923,-1.19291912012023,0.019,0.026,1
"762","RGS14",0.0045418626783714,1.04594051280498,0.069,0.035,1
"763","TFB1M",0.0045670727759235,0.841028211803104,0.101,0.058,1
"764","CPXM1",0.00460124320973119,-0.757684906854563,0.093,0.14,1
"765","LRRC23",0.00460243826420367,0.725256656926085,0.132,0.079,1
"766","GSTO1",0.00461309000609003,0.220544470474218,0.856,0.86,1
"767","PARP6",0.00468752887562168,0.870090677405567,0.096,0.053,1
"768","SNHG8",0.00470239839450674,0.302510254912647,0.568,0.491,1
"769","RABGGTB",0.00473631613749288,0.525487144550307,0.212,0.146,1
"770","IGFBP7",0.00474531540373509,-0.146297578020123,0.795,0.856,1
"771","CDC42EP1",0.00475424674379179,-0.475684159436164,0.126,0.155,1
"772","TLN1",0.00477445724223113,-0.178196937706449,0.822,0.839,1
"773","JMY",0.00477728052970577,0.482934959742585,0.168,0.112,1
"774","SERPINB6",0.00481258511981582,-0.342608347727037,0.369,0.427,1
"775","CD276",0.00488703530235507,0.366164748775317,0.484,0.419,1
"776","LEF1",0.00491332898425723,1.17409686429567,0.06,0.026,1
"777","PXDN",0.00491343408007592,-0.640871241871813,0.178,0.219,1
"778","PTHLH",0.00492506676735171,0.797027215215843,0.065,0.052,1
"779","LSP1",0.00496516641247699,-0.163856654517771,0.141,0.185,1
"780","EIF4G2",0.00497118400568336,-0.170662416109578,0.828,0.847,1
"781","PHGDH",0.00497215576469544,0.517490886775787,0.286,0.219,1
"782","ASAP2",0.00497266904597064,0.404180848328174,0.215,0.153,1
"783","AC037198.1",0.00498695829499216,-0.683162963588251,0.023,0.044,1
"784","CCL20",0.0049902570381033,-2.934549859955,0.01,0.03,1
"785","RARRES2",0.00507363669216422,0.141651712384746,0.591,0.669,1
"786","NCK1",0.00507698670081282,-0.137777565927772,0.181,0.176,1
"787","FCMR",0.0050842970166495,1.01136736425756,0.068,0.04,1
"788","VPS37A",0.00513972885816879,0.402260810282409,0.231,0.167,1
"789","CTSO",0.0051475475594094,-0.633258057761938,0.106,0.164,1
"790","KCTD9",0.00515839617474097,0.420643147340892,0.165,0.114,1
"791","PTBP2",0.00518777816920404,-0.390599787959928,0.078,0.116,1
"792","INAFM1",0.00519769904418645,-0.428851381898852,0.272,0.343,1
"793","GAREM1",0.00522142403384515,-0.803600741909921,0.077,0.117,1
"794","ZNF689",0.005226882446315,1.13626479076993,0.054,0.023,1
"795","MME",0.00524238466327567,0.503768463159751,0.214,0.155,1
"796","CSNK1E",0.0052473690082298,0.225509437158876,0.465,0.386,1
"797","TMEM167B",0.0052757151479896,0.304236999632115,0.248,0.188,1
"798","TMEM204",0.00531288037071732,-0.674579117367556,0.123,0.173,1
"799","PIP4P1",0.00535254092092926,0.299925178612491,0.165,0.12,1
"800","ZNF628",0.00535536224367953,1.24765347126575,0.044,0.017,1
"801","ADCYAP1R1",0.00535757084308249,-1.06850877793029,0.027,0.061,1
"802","AMIGO2",0.00544925038674557,1.38466385023533,0.048,0.018,1
"803","MAPK12",0.00545000493931906,1.10615803563909,0.064,0.029,1
"804","HES4",0.00545830986101057,0.546242596093665,0.486,0.473,1
"805","UBE2H",0.00547207129371412,0.329743748303708,0.449,0.371,1
"806","OGFOD3",0.00548563697722971,-0.532495080827021,0.138,0.179,1
"807","EIF2B1",0.00549542238444043,-0.105456278869895,0.141,0.132,1
"808","MRPS21",0.00558675307037301,-0.235617470767951,0.588,0.64,1
"809","COA3",0.00559420782493898,-0.293450707245892,0.405,0.454,1
