"","geneID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"217","VKORC1",1.10885867400804e-05,-0.284222690226966,0.737,0.784,0.20276589712911
"218","ZFAND3",1.12824779285697e-05,-0.540479746490563,0.162,0.252,0.206311391401825
"219","NAA20",1.14272041122611e-05,-0.174221606023528,0.3,0.381,0.208957854396806
"220","LOXL2",1.14502889267861e-05,-0.783845750874772,0.167,0.271,0.20937998331521
"221","NYNRIN",1.15524511300438e-05,-1.21870737452859,0.031,0.076,0.211248121363981
"222","DENR",1.15630916258117e-05,-0.399410047215197,0.277,0.391,0.211442693469593
"223","COL18A1",1.15953910481886e-05,-0.423608170623476,0.448,0.527,0.212033320707177
"224","HEBP1",1.16750223495971e-05,-0.300205488549785,0.303,0.412,0.213489458684733
"225","NKTR",1.17938967051488e-05,-0.166868443008974,0.313,0.403,0.21566319515035
"226","KLF10",1.21282433973928e-05,-0.772132448597401,0.174,0.263,0.221777058764725
"227","IGFBP7",1.21681626673008e-05,0.284530502462076,0.933,0.856,0.222507022534262
"228","COTL1",1.23264967969213e-05,-0.695670102996714,0.189,0.299,0.225402320428502
"229","RAD23A",1.2853721745347e-05,0.154450469966713,0.385,0.421,0.235043155835416
"230","SYNE1",1.30870261453706e-05,0.578458980883496,0.293,0.249,0.239309360094247
"231","EFNB1",1.32041543255377e-05,-0.8897432889941,0.108,0.185,0.241451165996782
"232","KRT19",1.32503679226692e-05,1.13074859135488,0.167,0.09,0.242296227833928
"233","PGPEP1",1.34055216277156e-05,-0.487582658951446,0.08,0.134,0.245133368484407
"234","FGF1",1.34970388838722e-05,-1.42146376843828,0.036,0.099,0.246806853030486
"235","TWF2",1.4043579154262e-05,-0.621049800959069,0.173,0.275,0.256800888414834
"236","STEAP1",1.40886746810942e-05,-0.932447228354261,0.159,0.261,0.257625505218489
"237","COLEC12",1.44220756430939e-05,-0.971464089241483,0.104,0.196,0.263722075209615
"238","CD248",1.48494008980924e-05,-0.44600097276336,0.211,0.313,0.271536144822517
"239","SLAMF8",1.50624346325469e-05,-2.26874805702819,0.012,0.05,0.275431679690753
"240","MRPS12",1.50711368937299e-05,-0.400565201959477,0.293,0.41,0.275590809238745
"241","TCIM",1.53895055339275e-05,0.585448665861693,0.502,0.392,0.281412498193399
"242","TRIO",1.56612979172373e-05,-0.214547179972814,0.19,0.261,0.286382493714602
"243","SPTAN1",1.58506155794481e-05,-0.112040322381101,0.338,0.421,0.289844356485787
"244","YARS2",1.66144968688872e-05,-0.626939695902321,0.077,0.135,0.303812689744471
"245","FAM174C",1.71014300373372e-05,-0.411130857348689,0.24,0.343,0.312716749662748
"246","SEPTIN7",1.7240041534346e-05,0.273285308182198,0.957,0.93,0.315251399497052
"247","LAMA2",1.73116566764472e-05,-0.763204513536578,0.107,0.187,0.316560953985514
"248","ARRDC1",1.74372884375853e-05,-1.50208222864656,0.026,0.071,0.318858256369685
"249","ZNF638",1.7438427656192e-05,-0.11369453818711,0.382,0.47,0.318879088121128
"250","EFNB2",1.75615725114608e-05,-0.979241439833203,0.092,0.161,0.321130914944572
"251","SH3BGRL3",1.7707806490918e-05,-0.345937264087811,0.932,0.936,0.323804949492927
"252","TRAF4",1.77996210915718e-05,-0.794209546000682,0.069,0.134,0.325483871280482
"253","VTI1B",1.78486776541876e-05,-0.198567558121867,0.295,0.386,0.326380919584475
"254","ACVRL1",1.78744427825717e-05,-0.981940589434158,0.073,0.137,0.326852060722107
"255","SLC38A10",1.83003626508089e-05,-0.844791240060822,0.093,0.172,0.334640431432691
"256","NUB1",1.83827495480545e-05,0.19167476401216,0.322,0.347,0.336146958235724
"257","POLR2H",1.84234681021707e-05,-0.193844159635655,0.283,0.366,0.336891537716293
"258","PDLIM3",1.84240507926168e-05,1.00769165696567,0.2,0.122,0.33690219279379
"259","BRD2",1.87367096882772e-05,-0.183839484225809,0.341,0.433,0.342619473359838
"260","FAM114A1",1.88086092263923e-05,-0.100187276316208,0.503,0.606,0.34393422831381
"261","P4HA1",1.90265275035315e-05,-0.202100073822242,0.415,0.521,0.347919081929578
"262","SWI5",1.97258583527132e-05,-0.238029945908555,0.257,0.342,0.360707045837714
"263","SMPD1",1.98662745037288e-05,-0.833563984637568,0.086,0.167,0.363274695575185
"264","FNBP1L",1.99357980364927e-05,-0.403703951901315,0.175,0.257,0.364546002895305
"265","IER3IP1",2.01956808718497e-05,-0.396834644015803,0.344,0.465,0.369298220422643
"266","DTX1",2.12250540693265e-05,-1.71620703399941,0.018,0.056,0.388121338711705
